000937,01.12.2018 - 28.02.2019,Новые пользователи,51
000937,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,12
000937,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,63
000938,01.12.2018 - 28.02.2019,Новые пользователи,38
000938,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
000938,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,34
000939,01.12.2018 - 28.02.2019,Новые пользователи,46
000939,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,9
000939,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,50
000940,01.12.2018 - 28.02.2019,Новые пользователи,39
000940,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
000940,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,41
000941,01.12.2018 - 28.02.2019,Новые пользователи,52
000941,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
000941,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,41
000942,01.12.2018 - 28.02.2019,Новые пользователи,53
000942,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
000942,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,66
000943,01.12.2018 - 28.02.2019,Новые пользователи,67
000943,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
000943,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,83
000944,01.12.2018 - 28.02.2019,Новые пользователи,77
000944,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
000944,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,120
000945,01.12.2018 - 28.02.2019,Новые пользователи,85
000945,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
000945,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,109
000946,01.12.2018 - 28.02.2019,Новые пользователи,101
000946,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
000946,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,134
000947,01.12.2018 - 28.02.2019,Новые пользователи,112
000947,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,30
000947,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,144
000948,01.12.2018 - 28.02.2019,Новые пользователи,78
000948,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,30
000948,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,99
000949,01.12.2018 - 28.02.2019,Новые пользователи,87
000949,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
000949,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,128
000950,01.12.2018 - 28.02.2019,Новые пользователи,91
000950,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,31
000950,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,119
000951,01.12.2018 - 28.02.2019,Новые пользователи,86
000951,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,31
000951,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,104
000952,01.12.2018 - 28.02.2019,Новые пользователи,75
000952,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,28
000952,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,82
000953,01.12.2018 - 28.02.2019,Новые пользователи,70
000953,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,33
000953,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,74
000954,01.12.2018 - 28.02.2019,Новые пользователи,52
000954,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
000954,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,57
000955,01.12.2018 - 28.02.2019,Новые пользователи,53
000955,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,36
000955,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,44
000956,01.12.2018 - 28.02.2019,Новые пользователи,49
000956,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
000956,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,60
000957,01.12.2018 - 28.02.2019,Новые пользователи,45
000957,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
000957,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,51
000958,01.12.2018 - 28.02.2019,Новые пользователи,54
000958,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
000958,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,54
000959,01.12.2018 - 28.02.2019,Новые пользователи,32
000959,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,13
000959,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,28
000960,01.12.2018 - 28.02.2019,Новые пользователи,43
000960,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
000960,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,36
000961,01.12.2018 - 28.02.2019,Новые пользователи,34
000961,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,7
000961,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,38
000962,01.12.2018 - 28.02.2019,Новые пользователи,35
000962,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,7
000962,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,38
000963,01.12.2018 - 28.02.2019,Новые пользователи,46
000963,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
000963,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,45
000964,01.12.2018 - 28.02.2019,Новые пользователи,51
000964,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,13
000964,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,49
000965,01.12.2018 - 28.02.2019,Новые пользователи,51
000965,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
000965,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,56
000966,01.12.2018 - 28.02.2019,Новые пользователи,61
000966,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
000966,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,63
000967,01.12.2018 - 28.02.2019,Новые пользователи,78
000967,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,19
000967,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,88
000968,01.12.2018 - 28.02.2019,Новые пользователи,85
000968,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,30
000968,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,93
000969,01.12.2018 - 28.02.2019,Новые пользователи,91
000969,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
000969,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,117
000970,01.12.2018 - 28.02.2019,Новые пользователи,98
000970,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
000970,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,144
000971,01.12.2018 - 28.02.2019,Новые пользователи,116
000971,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,37
000971,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,131
000972,01.12.2018 - 28.02.2019,Новые пользователи,112
000972,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
000972,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,127
000973,01.12.2018 - 28.02.2019,Новые пользователи,90
000973,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,29
000973,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,101
000974,01.12.2018 - 28.02.2019,Новые пользователи,80
000974,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
000974,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,107
000975,01.12.2018 - 28.02.2019,Новые пользователи,77
000975,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,35
000975,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,89
000976,01.12.2018 - 28.02.2019,Новые пользователи,62
000976,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
000976,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,69
000977,01.12.2018 - 28.02.2019,Новые пользователи,71
000977,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
000977,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,74
000978,01.12.2018 - 28.02.2019,Новые пользователи,60
000978,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
000978,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,63
000979,01.12.2018 - 28.02.2019,Новые пользователи,53
000979,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,19
000979,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,52
000980,01.12.2018 - 28.02.2019,Новые пользователи,39
000980,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,17
000980,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,49
000981,01.12.2018 - 28.02.2019,Новые пользователи,36
000981,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
000981,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,42
000982,01.12.2018 - 28.02.2019,Новые пользователи,38
000982,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,11
000982,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,41
000983,01.12.2018 - 28.02.2019,Новые пользователи,36
000983,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,13
000983,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,34
000984,01.12.2018 - 28.02.2019,Новые пользователи,41
000984,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
000984,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,47
000985,01.12.2018 - 28.02.2019,Новые пользователи,27
000985,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,6
000985,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,31
000986,01.12.2018 - 28.02.2019,Новые пользователи,34
000986,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,10
000986,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,31
000987,01.12.2018 - 28.02.2019,Новые пользователи,30
000987,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,10
000987,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,28
000988,01.12.2018 - 28.02.2019,Новые пользователи,37
000988,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
000988,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,31
000989,01.12.2018 - 28.02.2019,Новые пользователи,55
000989,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
000989,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,59
000990,01.12.2018 - 28.02.2019,Новые пользователи,68
000990,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
000990,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,69
000991,01.12.2018 - 28.02.2019,Новые пользователи,70
000991,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
000991,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,88
000992,01.12.2018 - 28.02.2019,Новые пользователи,60
000992,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,28
000992,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,74
000993,01.12.2018 - 28.02.2019,Новые пользователи,89
000993,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,29
000993,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,107
000994,01.12.2018 - 28.02.2019,Новые пользователи,76
000994,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,32
000994,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,113
000995,01.12.2018 - 28.02.2019,Новые пользователи,62
000995,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
000995,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,95
000996,01.12.2018 - 28.02.2019,Новые пользователи,66
000996,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
000996,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,95
000997,01.12.2018 - 28.02.2019,Новые пользователи,77
000997,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
000997,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,90
000998,01.12.2018 - 28.02.2019,Новые пользователи,67
000998,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
000998,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,100
000999,01.12.2018 - 28.02.2019,Новые пользователи,68
000999,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
000999,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,79
001000,01.12.2018 - 28.02.2019,Новые пользователи,59
001000,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
001000,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,71
001001,01.12.2018 - 28.02.2019,Новые пользователи,41
001001,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001001,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,43
001002,01.12.2018 - 28.02.2019,Новые пользователи,31
001002,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
001002,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,30
001003,01.12.2018 - 28.02.2019,Новые пользователи,65
001003,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,35
001003,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,49
001004,01.12.2018 - 28.02.2019,Новые пользователи,40
001004,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
001004,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,32
001005,01.12.2018 - 28.02.2019,Новые пользователи,39
001005,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
001005,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,40
001006,01.12.2018 - 28.02.2019,Новые пользователи,36
001006,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
001006,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,31
001007,01.12.2018 - 28.02.2019,Новые пользователи,28
001007,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,13
001007,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,23
001008,01.12.2018 - 28.02.2019,Новые пользователи,37
001008,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001008,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,35
001009,01.12.2018 - 28.02.2019,Новые пользователи,31
001009,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,17
001009,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,32
001010,01.12.2018 - 28.02.2019,Новые пользователи,39
001010,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
001010,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,33
001011,01.12.2018 - 28.02.2019,Новые пользователи,37
001011,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
001011,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,24
001012,01.12.2018 - 28.02.2019,Новые пользователи,22
001012,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,13
001012,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,15
001013,01.12.2018 - 28.02.2019,Новые пользователи,25
001013,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,10
001013,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,18
001014,01.12.2018 - 28.02.2019,Новые пользователи,38
001014,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001014,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,27
001015,01.12.2018 - 28.02.2019,Новые пользователи,55
001015,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001015,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,53
001016,01.12.2018 - 28.02.2019,Новые пользователи,43
001016,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001016,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,35
001017,01.12.2018 - 28.02.2019,Новые пользователи,87
001017,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
001017,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,90
001018,01.12.2018 - 28.02.2019,Новые пользователи,102
001018,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,28
001018,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,97
001019,01.12.2018 - 28.02.2019,Новые пользователи,53
001019,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001019,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,41
001020,01.12.2018 - 28.02.2019,Новые пользователи,53
001020,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,25
001020,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,55
001021,01.12.2018 - 28.02.2019,Новые пользователи,53
001021,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,29
001021,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,40
001022,01.12.2018 - 28.02.2019,Новые пользователи,54
001022,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,32
001022,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,43
001023,01.12.2018 - 28.02.2019,Новые пользователи,56
001023,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
001023,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,41
001024,01.12.2018 - 28.02.2019,Новые пользователи,47
001024,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001024,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,42
001025,01.12.2018 - 28.02.2019,Новые пользователи,40
001025,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
001025,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,36
001026,01.12.2018 - 28.02.2019,Новые пользователи,42
001026,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001026,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,32
001027,01.12.2018 - 28.02.2019,Новые пользователи,51
001027,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
001027,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,40
001028,01.12.2018 - 28.02.2019,Новые пользователи,39
001028,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
001028,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,33
001029,01.12.2018 - 28.02.2019,Новые пользователи,40
001029,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001029,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,36
001030,01.12.2018 - 28.02.2019,Новые пользователи,40
001030,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
001030,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,22
001031,01.12.2018 - 28.02.2019,Новые пользователи,37
001031,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
001031,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,25
001032,01.12.2018 - 28.02.2019,Новые пользователи,19
001032,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,9
001032,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,19
001033,01.12.2018 - 28.02.2019,Новые пользователи,27
001033,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
001033,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,20
001034,01.12.2018 - 28.02.2019,Новые пользователи,32
001034,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
001034,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,24
001035,01.12.2018 - 28.02.2019,Новые пользователи,29
001035,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,17
001035,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,17
001036,01.12.2018 - 28.02.2019,Новые пользователи,40
001036,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,10
001036,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,37
001037,01.12.2018 - 28.02.2019,Новые пользователи,20
001037,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,12
001037,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,20
001038,01.12.2018 - 28.02.2019,Новые пользователи,48
001038,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
001038,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,37
001039,01.12.2018 - 28.02.2019,Новые пользователи,35
001039,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
001039,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,34
001040,01.12.2018 - 28.02.2019,Новые пользователи,39
001040,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,17
001040,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,45
001041,01.12.2018 - 28.02.2019,Новые пользователи,55
001041,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001041,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,48
001042,01.12.2018 - 28.02.2019,Новые пользователи,35
001042,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,15
001042,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,37
001043,01.12.2018 - 28.02.2019,Новые пользователи,38
001043,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,17
001043,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,43
001044,01.12.2018 - 28.02.2019,Новые пользователи,53
001044,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
001044,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,44
001045,01.12.2018 - 28.02.2019,Новые пользователи,42
001045,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
001045,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,44
001046,01.12.2018 - 28.02.2019,Новые пользователи,53
001046,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,28
001046,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,44
001047,01.12.2018 - 28.02.2019,Новые пользователи,36
001047,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
001047,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,42
001048,01.12.2018 - 28.02.2019,Новые пользователи,63
001048,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,23
001048,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,61
001049,01.12.2018 - 28.02.2019,Новые пользователи,37
001049,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,19
001049,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,48
001050,01.12.2018 - 28.02.2019,Новые пользователи,34
001050,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001050,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,45
001051,01.12.2018 - 28.02.2019,Новые пользователи,72
001051,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001051,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,73
001052,01.12.2018 - 28.02.2019,Новые пользователи,37
001052,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001052,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,37
001053,01.12.2018 - 28.02.2019,Новые пользователи,57
001053,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,27
001053,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,65
001054,01.12.2018 - 28.02.2019,Новые пользователи,38
001054,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,12
001054,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,46
001055,01.12.2018 - 28.02.2019,Новые пользователи,55
001055,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001055,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,64
001056,01.12.2018 - 28.02.2019,Новые пользователи,56
001056,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001056,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,52
001057,01.12.2018 - 28.02.2019,Новые пользователи,60
001057,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001057,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,59
001058,01.12.2018 - 28.02.2019,Новые пользователи,65
001058,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,11
001058,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,68
001059,01.12.2018 - 28.02.2019,Новые пользователи,45
001059,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,9
001059,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,49
001060,01.12.2018 - 28.02.2019,Новые пользователи,46
001060,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
001060,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,42
001061,01.12.2018 - 28.02.2019,Новые пользователи,51
001061,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
001061,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,60
001062,01.12.2018 - 28.02.2019,Новые пользователи,49
001062,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,14
001062,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,67
001063,01.12.2018 - 28.02.2019,Новые пользователи,72
001063,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,21
001063,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,95
001064,01.12.2018 - 28.02.2019,Новые пользователи,78
001064,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,18
001064,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,111
001065,01.12.2018 - 28.02.2019,Новые пользователи,104
001065,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,19
001065,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,133
001066,01.12.2018 - 28.02.2019,Новые пользователи,98
001066,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,16
001066,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,152
001067,01.12.2018 - 28.02.2019,Новые пользователи,69
001067,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
001067,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,117
001068,01.12.2018 - 28.02.2019,Новые пользователи,83
001068,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001068,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,117
001069,01.12.2018 - 28.02.2019,Новые пользователи,90
001069,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001069,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,126
001070,01.12.2018 - 28.02.2019,Новые пользователи,87
001070,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,20
001070,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,137
001071,01.12.2018 - 28.02.2019,Новые пользователи,180
001071,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,35
001071,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,194
001072,01.12.2018 - 28.02.2019,Новые пользователи,91
001072,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,26
001072,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,115
001073,01.12.2018 - 28.02.2019,Новые пользователи,62
001073,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,29
001073,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,82
001074,01.12.2018 - 28.02.2019,Новые пользователи,65
001074,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,22
001074,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,72
001075,01.12.2018 - 28.02.2019,Новые пользователи,50
001075,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,29
001075,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,54
001076,01.12.2018 - 28.02.2019,Новые пользователи,54
001076,01.12.2018 - 28.02.2019,Трафик с мобильных устройств,24
001076,01.12.2018 - 28.02.2019,Трафик планшетных и обычных ПК,58
